,area,percentDiffFromAvg_y,year,percentPrevYearExp,pop,adj_r2,f_pvalue
152,Sierra Leone,-8.573388535080216,0.007194853050931151,-18.468333155923858,-0.0005901899294446075,,
153,Singapore,1.5078946318964974,-0.0017774209773734086,0.2665392283196757,-0.00014098909405689628,0.3975139063526575,2.1365296589265893e-06
154,Slovakia,-2.088277665206876,0.22888383603077134,3.8056684771127087,-0.05233476425544743,0.2718578898776106,0.02210020830661111
155,Slovenia,0.3477514653358296,0.16493719196814238,-1.2270629700275841,-0.020904225948003917,-0.1437592158390375,0.9739542407592379
156,Solomon Islands,-1.8316380317706282,-0.2553387220715759,-4.836837291686831,0.011219824686619197,0.28601969754872114,0.2485560277223969
157,Somalia,6.185861422566935e-06,0.005505529051629329,2.2397853105915564e-06,-0.0007470729918512576,,
158,South Africa,3.1257559984692977,-0.33786179317924653,-3.7997914605888194,0.00043775148157286075,0.02759736965311621,0.2671640255291259
159,South Sudan,-5.6099948865881855,0.4784258840477583,9.089366993904234,0.004449806654493685,,
160,Spain,1.1241160462960476,-0.05291554606692377,0.5894017479162098,9.02880887205761e-05,0.6070481771931697,2.933885921331772e-11
161,Sri Lanka,-0.5586321107635763,0.1892058333268013,-1.2109119378285664,-0.0010505742931321547,-0.11193620716872643,0.9250377430953362
162,Sudan,-4.600207265407347,0.7467923200120095,-6.793473330614969,-0.0007021662939962128,,
163,Sudan (former),-1.0785126178459599,-0.3035284882106514,-2.6340750859495463,0.00024407240325623522,-0.634971393002481,0.9978847132624131
164,Suriname,-0.3929336263774002,-0.07145810265330255,1.0654151394519247,0.017510058111975115,0.12026782528009206,0.0515199034420985
165,Sweden,0.33792055931352116,0.0032930206874184228,-0.4048533373427536,0.0005572010976728826,0.1578691036215133,0.009589191007998961
166,Switzerland,1.25282441746494,0.03898895713145627,1.4377643868798062,-0.0016644640898012407,0.4485766384498945,3.7854955972803535e-07
167,Syrian Arab Republic,1.7017184245125418,-0.21057219190527468,0.6936678241058086,0.00048204469552254504,0.19627505078886487,0.05408476688802446
168,Tajikistan,-1.47301461828494,19.206895868762068,-7.864976231642507,-0.09582021668745663,0.3764800008188546,0.3724825339675574
169,Thailand,5.1605373313945595,-0.6139079817434039,-3.665142209186575,0.0009117936670532215,0.2776059540337862,0.002347618631161164
170,Timor-Leste,3.9864164732209533,3.9200907167934074,1.0038787883350422,-0.1950148699378726,-0.5252345520133463,0.7583407637138583
171,Togo,0.8234088699836271,0.5128945764377408,-22.2968709677394,-0.0018539898990678138,-0.27544679215610657,0.6789779910530818
172,Tonga,2.009848503833209,-0.04575085114828408,-0.04858144875664738,0.06413429421258733,-0.02745011834360933,0.5374955497652812
173,Trinidad and Tobago,1.0694999252450328,-0.5051929632673072,0.18063328325676734,0.049604058606471046,0.5276799361229227,4.73038322916103e-06
174,Tunisia,5.283611567009781,2.371681369396388,5.467158613772007,-0.020743091491030784,0.3399035912792555,0.04958659515544871
175,Turkmenistan,6.807187688675699,25.638130619711205,27.26481852133108,-0.2587502129557755,-0.13144583016085631,0.612056146041861
176,Türkiye,4.21785067338334,0.22848440407631274,-2.3753920537251276,-0.00022709715622254022,-0.0350799627724554,0.6287049317544041
177,USSR,3.35413569805926,-0.6912434938004508,-0.47868433281818135,0.00028677938560665335,0.5273699560647519,0.0035069856542311153
178,Uganda,-9.327958517588728,-0.7265413310641439,1.6332981197713727,0.0009071243306440065,0.1286188419324289,0.19090288368938788
179,Ukraine,1.7174248383240562,0.529765278484567,5.646648161188125,0.0017921640594083601,0.3101575172127389,0.010784976843554398
180,United Arab Emirates,-1.3714601564451498,0.06544013298560189,-2.38670280889819,-0.00043434902540427314,0.7169565928675301,8.973765051398195e-05
181,United Kingdom of Great Britain and Northern Ireland,1.2202981439418652,-0.001260883277934052,0.7872312308023137,-4.9454475892868506e-05,0.48097593084783574,4.434666035324712e-08
182,United Republic of Tanzania,6.4130337619248134,0.2524902462529882,-3.8300121608626467,-0.0002701692905879054,0.0454721024512067,0.2515961647678884
183,United States of America,-1.3823441582977216,1.4711526529399308,1.7301113556140593,-0.0005329524936787591,0.2886796127676433,0.00017425047429706956
184,Uruguay,-5.845538016933394,0.017027128995309254,4.221987272313648,8.65892403272188e-05,-0.0075684180563653225,0.46832295561091786
185,Uzbekistan,1.1480291171349581,-0.7605366020164779,2.0195811148210554,0.0017025643697440357,0.6175912542061293,1.3945025352788822e-05
186,Vanuatu,0.0,0.0,0.0,0.0,,
187,Venezuela (Bolivarian Republic of),0.5715444011693458,0.04821479002221923,-0.7553242413300909,-0.000136573206772836,-0.01180106248709456,0.5114483752702514
188,Viet Nam,-2.816049572298256,0.4692247642780359,1.074838076786773,-0.0003615337136525607,0.3231139745247542,0.002175018930976237
189,Yemen,0.3044941866505732,0.12802765497037288,-2.695172912136167,-0.00033650675976950516,0.4122117548115133,0.0048512310193398675
190,Yugoslav SFR,2.2249328421464964,-0.0664013908601016,2.9012892092202187,0.0008463153237684771,0.28004137015773545,0.04012123321642624
191,Zambia,6.317809376993744,0.19973939224527462,-3.269022195347179,-0.0007320234646243603,0.1670528708961253,0.04541364242525241
192,Zimbabwe,1.5085720059932275,-0.18677283423508523,-3.3816297515943545,0.0010732624776563335,0.011467937677455353,0.3772570505140315
